age,marathoner_type,vaporfly,race_time,male
36,first_timer,0,14520.635,0
46,first_timer,1,10649.045,1
34,first_timer,0,16209.533,1
39,first_timer,0,14652.889,1
44,first_timer,1,11948.015,1
39,first_timer,0,14102.45,0
40,first_timer,1,12110.375,0
22,first_timer,0,18218.02,0
38,first_timer,1,12970.441,0
49,first_timer,1,11003.15,0
40,first_timer,1,15107.672,1
36,first_timer,0,12875.583,1
35,first_timer,0,14596.557,0
39,first_timer,0,11662.561,1
25,first_timer,1,14394.713,0
37,first_timer,1,14406.21,0
40,first_timer,1,12444.861,0
36,first_timer,1,16775.012,0
31,first_timer,0,16854.736,0
41,first_timer,0,15789.389,0
33,first_timer,1,15120.958,0
28,first_timer,1,16191.256,0
26,first_timer,0,14968.23,1
32,first_timer,0,14634.38,1
43,first_timer,1,15297.012,0
33,first_timer,0,12947.016,1
48,first_timer,1,12219.846,0
35,first_timer,1,14162.206,0
34,first_timer,0,16772.594,0
38,first_timer,0,16589.654,0
36,first_timer,1,14916.879,0
34,first_timer,1,14002.716,1
30,first_timer,0,17398.75,0
31,first_timer,0,13564.574,0
18,first_timer,0,18044.613,0
32,first_timer,0,17617.094,0
34,first_timer,1,14933.857,1
44,first_timer,1,13388.414,1
30,first_timer,0,13649.82,0
35,first_timer,0,14043.948,1
33,first_timer,0,13469.275,1
40,first_timer,1,11278.068,1
35,first_timer,1,14966.64,0
25,first_timer,0,16761.566,0
43,first_timer,1,13582.76,0
34,first_timer,0,11974.859,1
29,first_timer,0,14404.626,1
35,first_timer,1,14058.212,1
37,first_timer,0,15717.037,0
32,first_timer,0,10285.207,1
28,first_timer,0,16294.914,0
35,first_timer,0,13701.987,1
44,first_timer,1,10417.586,1
32,first_timer,0,13116.529,1
38,first_timer,1,12470.796,1
36,first_timer,1,14464.188,0
32,first_timer,0,14205.736,1
31,first_timer,1,15628.646,0
32,first_timer,0,13487.305,1
44,first_timer,1,14844.117,0
32,first_timer,0,12307.512,0
40,first_timer,1,15142.23,0
45,first_timer,1,15744.901,0
34,first_timer,0,15200.88,1
32,first_timer,1,18136.041,0
36,first_timer,1,15902.47,0
22,first_timer,0,14225.149,1
41,first_timer,1,13453.12,0
31,first_timer,1,15406.127,1
27,first_timer,0,15665.279,0
24,first_timer,0,20461.889,0
31,first_timer,0,13891.463,0
34,first_timer,1,12897.025,0
19,first_timer,0,19073.086,0
19,first_timer,0,18448.527,0
29,first_timer,1,15189.271,0
42,first_timer,0,14100.818,0
32,first_timer,1,16607.217,0
28,first_timer,1,15302.516,0
48,first_timer,1,12307.251,1
30,first_timer,0,14722.3,1
35,first_timer,0,14484.783,0
33,first_timer,0,12750.34,1
25,first_timer,0,14525.25,1
28,first_timer,1,15882.542,0
45,first_timer,1,14857.63,0
36,first_timer,1,12566.362,0
32,first_timer,1,16819.037,0
27,first_timer,0,15599.725,0
28,first_timer,0,17491.766,1
34,first_timer,1,12348.626,1
36,first_timer,1,12429.073,1
25,first_timer,0,16751.512,1
32,first_timer,0,16521.488,0
40,first_timer,1,13793.041,0
32,first_timer,1,14785.916,0
33,first_timer,1,13214.509,1
31,first_timer,0,16224.015,0
32,first_timer,0,14610.432,1
42,first_timer,0,11548.513,0
43,first_timer,0,16484.057,0
41,first_timer,1,16152.945,0
27,first_timer,1,13666.542,1
23,first_timer,0,16759.416,1
29,first_timer,1,15276.86,0
34,first_timer,1,13709.828,0
23,first_timer,0,16118.076,1
41,first_timer,0,16508.994,0
24,first_timer,0,15153.587,1
25,first_timer,0,13417.729,1
20,first_timer,1,16132.089,0
37,first_timer,1,11764.669,0
39,first_timer,0,14960.621,0
34,first_timer,1,14396.73,1
25,first_timer,1,12564.254,1
27,first_timer,0,15400.322,0
45,first_timer,1,15080.923,0
37,first_timer,1,11614.508,1
28,first_timer,0,15480.776,0
33,first_timer,0,17125.105,0
29,first_timer,1,14412.625,1
30,first_timer,1,13632.242,1
36,first_timer,1,14384.885,0
31,first_timer,1,15103.493,0
41,first_timer,0,12112.72,0
34,first_timer,1,15591.87,0
23,first_timer,1,17403.51,0
34,first_timer,0,15544.304,0
22,first_timer,1,15133.219,0
32,first_timer,0,16803.924,1
43,first_timer,1,15457.795,0
36,first_timer,0,13071.08,1
33,first_timer,1,13389.55,1
30,first_timer,1,13649.563,0
33,first_timer,0,14317.522,0
39,first_timer,1,13364.402,0
25,first_timer,1,13944.77,0
39,first_timer,0,14811.317,1
29,first_timer,1,13960.971,0
36,first_timer,1,13549.372,1
38,first_timer,1,11801.008,1
38,first_timer,1,14052.296,0
33,first_timer,1,12951.276,1
24,first_timer,1,16528.246,0
40,first_timer,1,14451.911,0
29,first_timer,1,18348.875,0
42,first_timer,1,13745.537,0
27,first_timer,0,17893.723,0
27,first_timer,1,14185.614,1
39,first_timer,0,14085.813,0
21,first_timer,0,17178.033,0
28,first_timer,0,17111.248,0
25,first_timer,1,18194.74,0
36,first_timer,0,16539.434,0
32,first_timer,1,16697.004,0
35,first_timer,0,16735.645,0
44,first_timer,1,12820.313,0
31,first_timer,0,17885.285,0
31,first_timer,0,13065.486,1
30,first_timer,1,15922.35,0
35,first_timer,0,16197.589,0
38,first_timer,1,17110.605,0
45,first_timer,1,15988.06,0
32,first_timer,0,13987.231,1
37,first_timer,0,10632.979,1
45,first_timer,1,12540.272,0
33,first_timer,1,16716.809,1
42,first_timer,1,9682.2988,1
28,first_timer,1,11703.491,1
25,first_timer,0,15623.217,1
32,first_timer,0,12977.768,0
35,first_timer,1,13594.461,0
26,first_timer,0,14975.45,1
27,first_timer,0,14237.599,1
37,first_timer,1,15306.484,0
36,first_timer,0,16393.643,1
41,first_timer,0,16181.454,0
52,first_timer,1,14557.909,0
39,first_timer,0,12370.539,1
27,first_timer,1,17073.168,0
30,first_timer,0,13215.438,1
22,first_timer,0,12624.214,1
28,first_timer,0,17538.369,0
32,first_timer,0,14701.081,0
34,first_timer,0,14607.924,0
34,first_timer,0,18465.768,0
30,first_timer,0,14999.834,1
38,first_timer,1,9799.1367,0
33,first_timer,1,13300.245,1
34,first_timer,1,12635.489,1
30,first_timer,0,19220.453,0
38,first_timer,1,12218.736,0
32,first_timer,1,13255.137,1
35,first_timer,1,17408.354,1
35,first_timer,0,11793.177,1
30,first_timer,0,15433.327,1
36,first_timer,1,11230.293,0
44,first_timer,0,13658.238,0
35,first_timer,1,14925.019,0
36,first_timer,0,13899.959,1
31,first_timer,0,14652.646,1
34,first_timer,0,15816.157,0
28,first_timer,0,17732.363,0
28,first_timer,1,12191.832,1
34,first_timer,1,15796.902,0
40,first_timer,0,15223.173,0
37,first_timer,0,15671.564,0
24,first_timer,1,14628.656,1
23,first_timer,0,16236.407,1
31,first_timer,0,14485.414,0
28,first_timer,1,16595.715,0
31,first_timer,1,13224.947,1
51,first_timer,1,10121.17,1
27,first_timer,0,12616.886,1
30,first_timer,0,15657.966,0
30,first_timer,0,14376.9,1
22,first_timer,0,21133.268,0
41,first_timer,0,9221.7822,0
27,first_timer,1,15243.266,1
33,first_timer,0,12511.24,1
40,first_timer,1,11370.27,1
40,first_timer,1,13392.15,1
34,first_timer,0,15255.669,0
40,first_timer,1,12872.509,0
42,first_timer,1,11880.707,1
40,first_timer,0,12064.354,1
25,first_timer,0,19038.121,0
38,first_timer,0,15679.458,1
37,first_timer,0,12679.217,1
32,first_timer,0,12349.481,1
31,first_timer,0,16209.643,0
34,first_timer,1,13241.068,1
30,first_timer,0,12441.559,1
31,first_timer,0,16852.404,0
33,first_timer,1,12419.667,0
29,first_timer,0,17139.918,0
19,first_timer,0,15854.974,1
30,first_timer,0,14613.24,0
25,first_timer,0,14951.955,1
43,first_timer,1,13587.88,0
34,first_timer,1,12937.84,0
37,first_timer,0,14535.525,0
33,first_timer,1,13243.57,0
23,first_timer,1,15554.201,0
29,first_timer,0,16108.237,1
35,first_timer,0,14830.188,0
43,first_timer,1,9800.2432,1
41,first_timer,0,15290.519,0
39,first_timer,0,14496.157,0
36,first_timer,1,14733.546,0
32,first_timer,0,11573.307,0
27,first_timer,0,13350.604,0
42,first_timer,1,11723.699,0
41,first_timer,1,11912.889,0
40,first_timer,1,14754.462,0
29,first_timer,1,17203.014,0
28,first_timer,0,11432.571,0
29,first_timer,0,16873.615,0
27,first_timer,1,18800.193,0
35,first_timer,0,12334.162,1
41,first_timer,0,12278.597,0
37,first_timer,1,13004.572,1
38,first_timer,1,12021.484,1
33,first_timer,0,13030.585,1
26,first_timer,1,15895.877,0
41,first_timer,1,11836.796,1
35,first_timer,1,14410.456,0
36,first_timer,0,13970.59,1
37,first_timer,1,13671.536,0
46,first_timer,0,11807.375,0
33,first_timer,1,18212.695,0
31,first_timer,1,13270.441,1
28,first_timer,1,14415.971,1
19,first_timer,0,14378.884,1
29,first_timer,1,15849.846,0
34,first_timer,0,14959.658,1
45,first_timer,1,11584.684,1
29,first_timer,0,19864.795,0
26,first_timer,0,13187.501,1
34,first_timer,1,16964.387,0
43,first_timer,0,13747.722,0
36,first_timer,0,15971.65,1
49,first_timer,1,12013.254,1
35,first_timer,0,15645.709,0
26,first_timer,1,14697.607,1
31,first_timer,1,14444.249,1
32,first_timer,0,14837.469,0
39,first_timer,0,14930.532,0
29,first_timer,1,13292.504,1
50,first_timer,1,16903.295,0
30,first_timer,1,13812.293,0
49,first_timer,0,12660.486,0
38,first_timer,1,11616.241,1
38,first_timer,0,15403.913,0
44,first_timer,0,12227.053,1
29,first_timer,1,14186.835,1
40,first_timer,1,12307.779,1
30,first_timer,1,14995.956,1
32,first_timer,1,13879.796,1
21,first_timer,1,16424.238,0
25,first_timer,0,18072.107,0
45,first_timer,0,12981.197,0
35,first_timer,0,16831.994,0
28,first_timer,0,14207.538,0
33,first_timer,1,15173.801,0
47,first_timer,0,14939.3,0
34,first_timer,0,16352.8,0
30,first_timer,1,14716.833,0
37,first_timer,1,12086.63,0
34,first_timer,0,13241.447,1
33,first_timer,1,12477.993,0
33,first_timer,1,17198.4,0
34,first_timer,0,15506.489,0
30,first_timer,1,16956.568,0
24,first_timer,1,12260.242,1
34,first_timer,1,12310.331,1
27,first_timer,0,16109.658,0
27,first_timer,0,18006.619,0
36,first_timer,1,14909.443,0
28,first_timer,1,14856.723,1
35,first_timer,0,16600.436,0
29,first_timer,1,15409.466,1
43,first_timer,1,14475.619,1
41,first_timer,1,11227.991,0
30,first_timer,0,15242.336,1
38,first_timer,0,11324.395,1
40,first_timer,0,14122.887,0
33,first_timer,1,12112.099,1
39,first_timer,1,13112.039,1
43,first_timer,0,14328.024,0
40,first_timer,1,10547.99,1
28,first_timer,0,16008.848,0
25,first_timer,1,16567.311,0
31,first_timer,1,15195.137,0
25,first_timer,0,13150.717,1
36,first_timer,1,14508.928,0
51,first_timer,0,12648.909,0
30,first_timer,0,16195.809,0
39,first_timer,1,14306.923,0
26,first_timer,0,16904.416,0
42,first_timer,1,11795.409,1
39,first_timer,1,13439.812,0
36,first_timer,0,14264.69,0
40,first_timer,1,13690.754,0
42,first_timer,1,13138.494,0
33,first_timer,0,14718.163,1
27,first_timer,1,14017.909,1
35,first_timer,0,14516.946,1
32,first_timer,0,15432.433,0
27,first_timer,0,15060.458,0
32,first_timer,1,11951.776,1
33,first_timer,1,15311.229,1
45,first_timer,1,12643.117,1
44,first_timer,0,12628.945,0
31,first_timer,0,15290.437,0
34,first_timer,0,16741.463,0
30,first_timer,0,14078.385,0
31,first_timer,0,14532.726,1
42,first_timer,0,12245.799,1
42,first_timer,1,13382.024,0
38,first_timer,1,13953.693,0
26,first_timer,0,15431.508,0
37,first_timer,1,13417.85,0
42,first_timer,0,16097.532,0
39,first_timer,0,11740.773,0
51,first_timer,1,12582.504,1
39,first_timer,0,14366.292,1
25,first_timer,0,13128.985,1
28,first_timer,1,16930.352,0
49,first_timer,0,10799.146,1
26,first_timer,1,14873.957,1
43,first_timer,1,11147.165,1
40,first_timer,0,11137.455,1
36,first_timer,0,13039.003,1
36,first_timer,0,14740.87,0
31,first_timer,0,14986.17,0
30,first_timer,1,13616.274,1
24,first_timer,0,15815.974,0
25,first_timer,0,15391.769,1
23,first_timer,1,13488.984,0
30,first_timer,0,15023.634,1
32,first_timer,0,15548.111,1
27,first_timer,1,13531.458,1
25,first_timer,0,13178.389,1
39,first_timer,1,12223.636,0
40,first_timer,0,15628.944,0
44,first_timer,1,12521.638,0
44,first_timer,1,13197.148,1
46,first_timer,1,13820.11,0
38,first_timer,0,14315.601,0
24,first_timer,1,17717.688,0
30,first_timer,0,14908.43,0
34,first_timer,0,15076.21,1
22,first_timer,1,15170.291,1
33,first_timer,1,10439.898,1
35,first_timer,1,17059.16,0
36,first_timer,1,14663.714,1
36,first_timer,1,11982.744,1
38,first_timer,0,11928.896,1
44,first_timer,1,13519.192,0
40,first_timer,0,15651.718,0
32,first_timer,0,13978.489,0
34,first_timer,0,14244.578,0
28,first_timer,1,16378.354,0
31,first_timer,0,18385.344,0
33,first_timer,0,14819.574,0
37,first_timer,0,15516.658,0
31,first_timer,0,18057.699,0
30,first_timer,1,12867.486,1
35,first_timer,1,14907.723,0
40,first_timer,0,14868.684,0
37,first_timer,1,12233.222,1
27,first_timer,1,15952.806,0
39,first_timer,1,15932.828,0
39,first_timer,1,12881.575,0
29,first_timer,1,12834.157,0
40,first_timer,0,15435.164,0
27,first_timer,1,18418.033,0
35,first_timer,0,14598.402,1
28,first_timer,1,13831.28,1
40,first_timer,0,11684.147,0
36,first_timer,1,14429.049,0
32,first_timer,1,13691.954,0
28,first_timer,1,13424.181,1
31,first_timer,0,14256.088,0
22,first_timer,0,17687.363,0
33,first_timer,0,14951.843,0
34,first_timer,0,13367.383,1
47,first_timer,1,13944.913,0
33,first_timer,0,16412.82,0
32,first_timer,0,13181.184,1
41,first_timer,0,10670.828,1
34,first_timer,1,14190.95,0
27,first_timer,1,15634.454,1
34,first_timer,1,14086.26,0
24,first_timer,0,17489.115,0
41,first_timer,1,15276.166,0
45,first_timer,0,16768.324,0
36,first_timer,1,14812.688,1
43,first_timer,1,13730.764,0
22,first_timer,0,16056.394,0
39,first_timer,0,14373.198,0
29,first_timer,0,17961.217,0
49,first_timer,1,13568.479,0
43,first_timer,0,13832.503,1
33,first_timer,1,10952.408,1
39,first_timer,1,13102.636,1
28,first_timer,1,14012.195,0
40,first_timer,1,14698.454,0
23,first_timer,0,18804.221,0
40,first_timer,1,13800.519,0
31,first_timer,1,13522.395,1
36,first_timer,1,15272.556,0
45,first_timer,1,11677.772,0
32,first_timer,0,14344.563,0
49,first_timer,1,12749.21,1
38,first_timer,0,13294.568,1
31,first_timer,1,15535.563,0
23,first_timer,0,19352.498,0
28,first_timer,0,15548.303,0
44,first_timer,0,14192.896,0
30,first_timer,0,15964.622,0
34,first_timer,0,15043.19,1
27,first_timer,0,13604.254,0
26,first_timer,1,15354.91,1
32,first_timer,0,16284.645,0
36,first_timer,1,13657.652,1
41,first_timer,1,11844.566,0
31,first_timer,1,15952.483,0
29,first_timer,0,14904.495,1
41,first_timer,0,13982.893,1
36,first_timer,0,15226.602,0
28,first_timer,1,14765.271,1
27,first_timer,0,15202.884,0
36,first_timer,0,13588.404,0
36,first_timer,1,15865.146,0
36,first_timer,0,16408.902,0
35,first_timer,1,10409.726,1
37,first_timer,1,12103.905,1
23,first_timer,0,14707.758,1
35,first_timer,0,14528.771,0
44,first_timer,1,12491.332,0
30,first_timer,0,16307.965,0
31,first_timer,0,15526.206,1
46,first_timer,1,10781.292,1
39,first_timer,0,15410.91,0
37,first_timer,0,14660.081,1
41,first_timer,0,15503.057,0
39,first_timer,0,12461.85,0
38,first_timer,1,11032.08,1
40,first_timer,1,13534.174,0
35,first_timer,1,13947.836,0
36,first_timer,1,11255.403,1
21,first_timer,1,13721.773,1
27,first_timer,1,12241.548,1
31,first_timer,0,18500.74,0
37,first_timer,1,14160.833,0
31,first_timer,0,12877.052,1
38,first_timer,1,18521.879,0
29,first_timer,1,14341.77,1
27,first_timer,0,14353.031,0
34,first_timer,1,12478.719,0
24,first_timer,0,18128.91,1
37,first_timer,1,14506.539,0
39,first_timer,1,12504.526,0
28,first_timer,1,13978.656,0
46,first_timer,0,15411.611,0
30,first_timer,0,17844.758,0
24,first_timer,0,17258.461,1
45,first_timer,1,11728.187,0
37,first_timer,1,11872.354,0
35,first_timer,1,13548.512,1
34,first_timer,1,14565.898,0
45,first_timer,1,12348.955,1
38,first_timer,1,13215.197,0
24,first_timer,0,16100.914,0
34,first_timer,1,14753.43,0
32,first_timer,1,15218.074,0
37,first_timer,1,13546.075,1
40,first_timer,0,11016.913,1
39,first_timer,0,13760.523,1
38,first_timer,1,12396.849,1
48,first_timer,1,15083.197,0
39,first_timer,1,16333.086,0
35,first_timer,0,16886.213,0
32,first_timer,0,15826.383,0
18,first_timer,0,15766.909,0
33,first_timer,1,13579.843,1
25,first_timer,0,13162.288,1
34,first_timer,0,13710.12,0
46,first_timer,0,16039.651,0
29,first_timer,0,15984.645,0
38,first_timer,1,12872.248,0
32,first_timer,0,17114.264,0
31,first_timer,0,15472.486,1
25,first_timer,1,15332.483,0
32,first_timer,0,14471.688,1
32,first_timer,0,17215.068,0
28,first_timer,0,14166.069,0
22,first_timer,0,13942.692,0
38,first_timer,0,13700.2,0
29,first_timer,1,16471.619,0
35,first_timer,1,14087.379,1
37,first_timer,0,14558.805,0
27,first_timer,0,16459.809,0
33,first_timer,0,19158.359,0
39,first_timer,1,17997.238,0
22,first_timer,0,16974.357,0
30,first_timer,1,12309.422,1
31,first_timer,1,13905.144,0
28,first_timer,0,16245.45,0
34,first_timer,0,13085.024,1
39,first_timer,1,13884.728,0
31,first_timer,0,16345.916,1
39,first_timer,0,16053.528,0
32,first_timer,1,13164.493,1
38,first_timer,0,16348.873,0
30,first_timer,1,15772.682,0
34,first_timer,1,14218.021,0
27,first_timer,0,18813.191,0
33,first_timer,0,16457.678,0
36,first_timer,1,15889.182,0
26,first_timer,1,17627.691,0
31,first_timer,1,14710.103,0
29,first_timer,1,12967.076,1
25,first_timer,0,16115.17,0
38,first_timer,1,14963.02,0
26,first_timer,0,17713.469,0
35,first_timer,1,12916.988,1
30,first_timer,1,14397.806,0
34,first_timer,1,15262.307,0
30,first_timer,0,17897.986,0
31,first_timer,1,15642.066,1
28,first_timer,0,12006.498,1
40,first_timer,1,16383.467,0
38,first_timer,1,14992.201,0
35,first_timer,1,11810.817,1
32,first_timer,0,12609.151,1
38,first_timer,0,11288.316,1
46,first_timer,1,10808.861,1
37,first_timer,0,12635.087,1
32,first_timer,0,16141.756,1
22,first_timer,0,15787.743,0
33,first_timer,1,16645.064,0
38,first_timer,0,13773.965,1
42,first_timer,1,11479.978,1
29,first_timer,1,13659.107,1
22,first_timer,1,14118.012,1
30,first_timer,0,11743.691,1
25,first_timer,1,16120.469,0
34,first_timer,1,15603.827,0
38,first_timer,0,17015.346,0
39,first_timer,0,10776.609,1
40,first_timer,0,14851.864,0
20,first_timer,0,15743.973,1
40,first_timer,1,15324.194,0
38,first_timer,0,14073.734,0
36,first_timer,1,12251.194,1
30,first_timer,1,11592.242,1
26,first_timer,0,16411.863,1
25,first_timer,0,15318.125,1
41,first_timer,1,14917.899,1
32,first_timer,0,13617.529,1
32,first_timer,1,14736.141,0
39,first_timer,1,11595.211,0
27,first_timer,0,13100.99,1
37,first_timer,0,14118.941,0
46,first_timer,1,9955.4648,1
25,first_timer,0,15350.676,1
29,first_timer,1,17205.154,0
43,first_timer,1,12557.943,1
28,first_timer,1,14246.809,0
22,first_timer,1,17115.947,0
30,first_timer,1,14899.2,0
38,first_timer,1,16283.646,0
31,first_timer,0,13302.817,1
39,first_timer,0,15426.316,0
42,first_timer,1,15011.011,0
31,first_timer,1,12724.612,1
36,first_timer,0,15677.204,0
40,first_timer,0,14342.795,0
41,first_timer,1,16624.133,0
19,first_timer,0,16882.252,0
36,first_timer,0,13535.332,1
36,first_timer,0,14269.854,1
31,first_timer,1,13368.223,1
19,first_timer,0,14521.804,1
36,first_timer,1,14538.095,0
29,first_timer,0,15315.963,1
41,first_timer,0,13337.241,0
34,first_timer,0,14270.157,1
44,first_timer,1,10950.105,1
43,first_timer,1,12139.328,1
